Plant,Date,Shift,Material Number,Bench,BWE,TWH,EWH,Stoppage,secs,BOUND HOURS,Time From,Time to,Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
M002,06-12-2022,I,SF01OBURDEN,NSB,1422,03.25,03.25,04.35,16500,00.00,1200,1400,02.00,40,99,4099,All conveyor return roller soil packing cleaning,Conveyor Operation,Other
M002,06-12-2022,I,SF01OBURDEN,NSB,L&T 2,00.00,00.00,08.00,28800,00.00,0600,1000,04.00,21,99,2199,MTC-7 RHS Track plate double eye got cut & changing,MTC MM,Other works
M002,06-12-2022,I,SF01OBURDEN,NSB,L&T 2,00.00,00.00,08.00,28800,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,06-12-2022,I,SF01OBURDEN,NSB,L&T 2,00.00,00.00,08.00,28800,00.00,1200,1400,02.00,40,99,4099,All conveyor return roller soil packing cleaning,Conveyor Operation,Other
M002,06-12-2022,I,SF01OBURDEN,NSB,TAK II,01.15,00.00,08.00,28800,00.00,0600,1000,04.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,06-12-2022,I,SF01OBURDEN,NSB,TAK II,01.15,00.00,08.00,28800,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,06-12-2022,I,SF01OBURDEN,NSB,TAK II,01.15,00.00,08.00,28800,00.00,1200,1245,00.45,10,12,1012,M/C Movement at rear loading,BWE Operation,BWE Repostioning/movement
M002,06-12-2022,I,SF01OBURDEN,NSB,TAK II,01.15,00.00,08.00,28800,00.00,1245,1400,01.15,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,06-12-2022,II,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,06-12-2022,II,SF01OBURDEN,NSB,1422,03.40,03.40,04.20,15600,00.00,1400,1730,03.30,40,99,4099,NS2 & NS3 Return roller soil packing cleaning,Conveyor Operation,Other
M002,06-12-2022,II,SF01OBURDEN,NSB,1422,03.40,03.40,04.20,15600,00.00,1745,1805,00.20,18,99,1899,NS1 M/C Sequence trouble,BWE Electrical,Others
M002,06-12-2022,II,SF01OBURDEN,NSB,1422,03.40,03.40,04.20,15600,00.00,1815,1830,00.15,45,01,4501,NS3 Return roller removal frame no :36,Conveyor CMM,Line  roller changing/removal
M002,06-12-2022,II,SF01OBURDEN,NSB,1422,03.40,03.40,04.20,15600,00.00,2000,2015,00.15,45,01,4501,NS1 return roller frame no : 186,Conveyor CMM,Line  roller changing/removal
M002,06-12-2022,II,SF01OBURDEN,NSB,L&T 2,03.40,03.40,04.20,15600,00.00,1400,1730,03.30,40,99,4099,NS2 & NS3 Return roller soil packing cleaning,Conveyor Operation,Other
M002,06-12-2022,II,SF01OBURDEN,NSB,L&T 2,03.40,03.40,04.20,15600,00.00,1745,1805,00.20,18,99,1899,NS1 M/C Sequence trouble,BWE Electrical,Others
M002,06-12-2022,II,SF01OBURDEN,NSB,L&T 2,03.40,03.40,04.20,15600,00.00,1815,1830,00.15,45,01,4501,NS3 Return roller removal frame no :36,Conveyor CMM,Line  roller changing/removal
M002,06-12-2022,II,SF01OBURDEN,NSB,L&T 2,03.40,03.40,04.20,15600,00.00,2000,2015,00.15,45,01,4501,NS1 return roller frame no : 186,Conveyor CMM,Line  roller changing/removal
M002,06-12-2022,II,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,1400,2130,07.30,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,06-12-2022,II,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,2130,2200,00.30,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,06-12-2022,III,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,06-12-2022,III,SF01OBURDEN,NSB,1422,06.45,06.45,01.15,4500,00.00,2200,2300,01.00,45,99,4599,NS6 TE Drum area soil cleaning due to NS5 primary double pla,Conveyor CMM,Others
M002,06-12-2022,III,SF01OBURDEN,NSB,1422,06.45,06.45,01.15,4500,00.00,2300,2315,00.15,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,06-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.45,06.45,01.15,4500,00.00,2200,2300,01.00,45,99,4599,NS6 TE Drum area soil cleaning due to NS5 primary double pla,Conveyor CMM,Others
M002,06-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.45,06.45,01.15,4500,00.00,2300,2315,00.15,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,06-12-2022,III,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,2200,2230,00.30,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,06-12-2022,III,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,2230,0600,07.30,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,07-12-2022,I,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,07-12-2022,I,SF01OBURDEN,NSB,1422,01.30,01.30,06.30,23400,00.00,0730,0930,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,07-12-2022,I,SF01OBURDEN,NSB,1422,01.30,01.30,06.30,23400,00.00,0930,1400,04.30,40,99,4099,"NS4 Return roller soil packing cleaning, NS5 Conveyor return",Conveyor Operation,Other
M002,07-12-2022,I,SF01OBURDEN,NSB,L&T 2,01.30,01.30,06.30,23400,00.00,0730,0930,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,07-12-2022,I,SF01OBURDEN,NSB,L&T 2,01.30,01.30,06.30,23400,00.00,0930,1400,04.30,40,99,4099,"NS4 Return roller soil packing cleaning, NS5 Conveyor return",Conveyor Operation,Other
M002,07-12-2022,I,SF01OBURDEN,NSB,TAK II,06.00,00.00,08.00,28800,00.00,0600,1200,06.00,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,07-12-2022,I,SF01OBURDEN,NSB,TAK II,06.00,00.00,08.00,28800,00.00,1200,1400,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,07-12-2022,II,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,07-12-2022,II,SF01OBURDEN,NSB,1422,04.40,04.40,03.20,12000,00.00,1400,1630,02.30,40,99,4099,All conveyor return roller soil packing cleaning,Conveyor Operation,Other
M002,07-12-2022,II,SF01OBURDEN,NSB,1422,04.40,04.40,03.20,12000,00.00,1800,1820,00.20,10,12,1012,BWE Repostioning/movement to DH side cut,BWE Operation,BWE Repostioning/movement
M002,07-12-2022,II,SF01OBURDEN,NSB,1422,04.40,04.40,03.20,12000,00.00,2010,2040,00.30,40,99,4099,NS6 DH Sec-drum & pressure roller area soil packing cleaning,Conveyor Operation,Other
M002,07-12-2022,II,SF01OBURDEN,NSB,L&T 2,05.00,05.00,03.00,10800,00.00,1400,1630,02.30,40,99,4099,All conveyor return roller soil packing cleaning,Conveyor Operation,Other
M002,07-12-2022,II,SF01OBURDEN,NSB,L&T 2,05.00,05.00,03.00,10800,00.00,2010,2040,00.30,40,99,4099,NS6 DH Sec-drum & pressure roller area soil packing cleaning,Conveyor Operation,Other
M002,07-12-2022,II,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,1400,2130,07.30,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,07-12-2022,II,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,2130,2200,00.30,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,07-12-2022,III,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,07-12-2022,III,SF01OBURDEN,NSB,1422,01.00,01.00,07.00,25200,00.00,2300,0600,07.00,91,01,9101,"SAT(O) Single edge got cut & track closing, Bottom roller 3n",Unplanned MM,Bucket wheel unplanned SME MM
M002,07-12-2022,III,SF01OBURDEN,NSB,L&T 2,07.35,07.35,00.25,1500,00.00,0435,0445,00.10,60,99,6099,SPR-4 Rear/Boom roller protection switch acted,Spreader Operation,Others
M002,07-12-2022,III,SF01OBURDEN,NSB,L&T 2,07.35,07.35,00.25,1500,00.00,0445,0500,00.15,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,07-12-2022,III,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,2200,0530,07.30,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,07-12-2022,III,SF01OBURDEN,NSB,TAK II,07.30,00.00,08.00,28800,00.00,0530,0600,00.30,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,08-12-2022,I,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,08-12-2022,I,SF01OBURDEN,NSB,1422,00.00,00.00,08.00,28800,00.00,0600,0700,01.00,11,01,1101,SAT(O) Single eye got & Track plate fixing,BWE MM,Mc Track Plate (1/2pad) Chg/Repair works
M002,08-12-2022,I,SF01OBURDEN,NSB,1422,00.00,00.00,08.00,28800,00.00,0700,0900,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,08-12-2022,I,SF01OBURDEN,NSB,1422,00.00,00.00,08.00,28800,00.00,0900,1230,03.30,40,99,4099,All conveyor return roller soil packing cleaning,Conveyor Operation,Other
M002,08-12-2022,I,SF01OBURDEN,NSB,1422,00.00,00.00,08.00,28800,00.00,1230,1315,00.45,18,65,1865,Group control tripped & Movement problem,BWE Electrical,Track Movement Trouble
M002,08-12-2022,I,SF01OBURDEN,NSB,1422,00.00,00.00,08.00,28800,00.00,1315,1400,00.45,11,01,1101,RST(I) Track cut,BWE MM,Mc Track Plate (1/2pad) Chg/Repair works
M002,08-12-2022,I,SF01OBURDEN,NSB,L&T 2,00.30,00.30,07.30,27000,00.00,0630,0700,00.30,21,01,2101,MTC-7 RHS track double eye got cut,MTC MM,Mc Track Plate (1/2pad) Chg/Repair works
M002,08-12-2022,I,SF01OBURDEN,NSB,L&T 2,00.30,00.30,07.30,27000,00.00,0700,0900,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,08-12-2022,I,SF01OBURDEN,NSB,L&T 2,00.30,00.30,07.30,27000,00.00,0900,1400,05.00,91,01,9101,MTC-7 RHS track double eye got cut & New track plate fixing,Unplanned MM,Bucket wheel unplanned SME MM
M002,08-12-2022,I,SF01OBURDEN,NSB,TAK II,03.00,00.00,08.00,28800,00.00,0600,0700,01.00,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,08-12-2022,I,SF01OBURDEN,NSB,TAK II,03.00,00.00,08.00,28800,00.00,0700,0900,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,08-12-2022,I,SF01OBURDEN,NSB,TAK II,03.00,00.00,08.00,28800,00.00,0900,1100,02.00,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,08-12-2022,I,SF01OBURDEN,NSB,TAK II,03.00,00.00,08.00,28800,00.00,1100,1400,03.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,08-12-2022,II,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,08-12-2022,II,SF01OBURDEN,NSB,1422,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,91,01,9101,FST(I) track plate single eye got cut & Changing,Unplanned MM,Bucket wheel unplanned SME MM
M002,08-12-2022,II,SF01OBURDEN,NSB,L&T 2,01.30,01.30,06.30,23400,00.00,1400,2000,06.00,91,01,9101,MTC-7 RHS track double eye got cut & New track plate fixing,Unplanned MM,Bucket wheel unplanned SME MM
M002,08-12-2022,II,SF01OBURDEN,NSB,L&T 2,01.30,01.30,06.30,23400,00.00,2100,2130,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,08-12-2022,II,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,08-12-2022,III,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,08-12-2022,III,SF01OBURDEN,NSB,1422,06.00,06.00,02.00,7200,00.00,2330,2345,00.15,50,99,5099,NT D/Belt roller protection switch acted,Tripper Operation,Others
M002,08-12-2022,III,SF01OBURDEN,NSB,1422,06.00,06.00,02.00,7200,00.00,2345,0015,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,08-12-2022,III,SF01OBURDEN,NSB,1422,06.00,06.00,02.00,7200,00.00,0100,0120,00.20,50,99,5099,NT D/belt sway acted,Tripper Operation,Others
M002,08-12-2022,III,SF01OBURDEN,NSB,1422,06.00,06.00,02.00,7200,00.00,0240,0300,00.20,44,05,4405,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
M002,08-12-2022,III,SF01OBURDEN,NSB,1422,06.00,06.00,02.00,7200,00.00,0440,0500,00.20,44,05,4405,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
M002,08-12-2022,III,SF01OBURDEN,NSB,1422,06.00,06.00,02.00,7200,00.00,0500,0515,00.15,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,08-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.00,06.00,02.00,7200,00.00,2330,2345,00.15,50,99,5099,NT D/Belt roller protection switch acted,Tripper Operation,Others
M002,08-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.00,06.00,02.00,7200,00.00,2345,0015,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,08-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.00,06.00,02.00,7200,00.00,0100,0120,00.20,50,99,5099,NT D/belt sway acted,Tripper Operation,Others
M002,08-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.00,06.00,02.00,7200,00.00,0240,0300,00.20,44,05,4405,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
M002,08-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.00,06.00,02.00,7200,00.00,0440,0500,00.20,44,05,4405,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
M002,08-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.00,06.00,02.00,7200,00.00,0500,0515,00.15,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,08-12-2022,III,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,09-12-2022,I,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,09-12-2022,I,SF01OBURDEN,NSB,1422,01.20,01.20,06.40,24000,00.00,0600,0820,02.20,40,01,4001,NS7 & NS3 TE clenaing due to Lineout,Conveyor Operation,Lineout adjustment
M002,09-12-2022,I,SF01OBURDEN,NSB,1422,01.20,01.20,06.40,24000,00.00,0910,1000,00.50,40,01,4001,NS3 TE Cleaning due to Lineout,Conveyor Operation,Lineout adjustment
M002,09-12-2022,I,SF01OBURDEN,NSB,1422,01.20,01.20,06.40,24000,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,09-12-2022,I,SF01OBURDEN,NSB,1422,01.20,01.20,06.40,24000,00.00,1200,1330,01.30,40,99,4099,"NS4,NS5 & NS7 Conveyor return roller packed soil packing",Conveyor Operation,Other
M002,09-12-2022,I,SF01OBURDEN,NSB,L&T 2,01.20,01.20,06.40,24000,00.00,0600,0820,02.20,40,01,4001,NS7 & NS3 TE clenaing due to Lineout,Conveyor Operation,Lineout adjustment
M002,09-12-2022,I,SF01OBURDEN,NSB,L&T 2,01.20,01.20,06.40,24000,00.00,0910,1000,00.50,40,01,4001,NS3 TE Cleaning due to Lineout,Conveyor Operation,Lineout adjustment
M002,09-12-2022,I,SF01OBURDEN,NSB,L&T 2,01.20,01.20,06.40,24000,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,09-12-2022,I,SF01OBURDEN,NSB,L&T 2,01.20,01.20,06.40,24000,00.00,1200,1330,01.30,40,99,4099,"NS4,NS5 & NS7 Conveyor return roller packed soil packing",Conveyor Operation,Other
M002,09-12-2022,I,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,09-12-2022,II,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,09-12-2022,II,SF01OBURDEN,NSB,1422,04.45,04.45,03.15,11700,00.00,1600,1800,02.00,45,01,4501,NS6 Center core cutting & BTR Clamp fixing & Roller removal,Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,II,SF01OBURDEN,NSB,1422,04.45,04.45,03.15,11700,00.00,1845,1900,00.15,60,99,6099,Spr-4 Roller protection acted,Spreader Operation,Others
M002,09-12-2022,II,SF01OBURDEN,NSB,1422,04.45,04.45,03.15,11700,00.00,1945,2015,00.30,44,05,4405,NS7 Core protection acted & core cutting,Conveyor Vulcanising,Center core cutting
M002,09-12-2022,II,SF01OBURDEN,NSB,1422,04.45,04.45,03.15,11700,00.00,2015,2045,00.30,44,09,4409,NS6 joint no:870 (Center core cutting) 2 core 1/2 feet & BTR,Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.45,04.45,03.15,11700,00.00,1600,1800,02.00,45,01,4501,NS6 Center core cutting & BTR Clamp fixing & Roller removal,Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.45,04.45,03.15,11700,00.00,1845,1900,00.15,60,99,6099,Spr-4 Roller protection acted,Spreader Operation,Others
M002,09-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.45,04.45,03.15,11700,00.00,1945,2015,00.30,44,05,4405,NS7 Core protection acted & core cutting,Conveyor Vulcanising,Center core cutting
M002,09-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.45,04.45,03.15,11700,00.00,2015,2045,00.30,44,09,4409,NS6 joint no:870 (Center core cutting) 2 core 1/2 feet & BTR,Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,II,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,09-12-2022,III,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,09-12-2022,III,SF01OBURDEN,NSB,1422,03.45,03.45,04.15,15300,00.00,2200,2300,01.00,40,01,4001,NS7 TE cleaning due to Line out,Conveyor Operation,Lineout adjustment
M002,09-12-2022,III,SF01OBURDEN,NSB,1422,03.45,03.45,04.15,15300,00.00,2300,2345,00.45,45,32,4532,NS7 TE 'V' Wiper correction,Conveyor CMM,"TE V-wiper chng./adj., V-wiper frame chng and repair works"
M002,09-12-2022,III,SF01OBURDEN,NSB,1422,03.45,03.45,04.15,15300,00.00,0015,0100,00.45,07,01,0701,Rain,Common Miscellaneous,Rain
M002,09-12-2022,III,SF01OBURDEN,NSB,1422,03.45,03.45,04.15,15300,00.00,0255,0310,00.15,60,99,6099,SPR-4 R/Belt Roller protection acted,Spreader Operation,Others
M002,09-12-2022,III,SF01OBURDEN,NSB,1422,03.45,03.45,04.15,15300,00.00,0415,0545,01.30,44,09,4409,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,III,SF01OBURDEN,NSB,L&T 2,03.45,03.45,04.15,15300,00.00,2200,2300,01.00,40,01,4001,NS7 TE cleaning due to Line out,Conveyor Operation,Lineout adjustment
M002,09-12-2022,III,SF01OBURDEN,NSB,L&T 2,03.45,03.45,04.15,15300,00.00,2300,2345,00.45,45,32,4532,NS7 TE 'V' Wiper correction,Conveyor CMM,"TE V-wiper chng./adj., V-wiper frame chng and repair works"
M002,09-12-2022,III,SF01OBURDEN,NSB,L&T 2,03.45,03.45,04.15,15300,00.00,0015,0100,00.45,07,01,0701,Rain,Common Miscellaneous,Rain
M002,09-12-2022,III,SF01OBURDEN,NSB,L&T 2,03.45,03.45,04.15,15300,00.00,0255,0310,00.15,60,99,6099,SPR-4 R/Belt Roller protection acted,Spreader Operation,Others
M002,09-12-2022,III,SF01OBURDEN,NSB,L&T 2,03.45,03.45,04.15,15300,00.00,0415,0545,01.30,44,09,4409,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,III,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,10-12-2022,I,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,10-12-2022,I,SF01OBURDEN,NSB,1422,03.15,03.15,04.45,17100,00.00,0815,0900,00.45,44,09,4409,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,I,SF01OBURDEN,NSB,1422,03.15,03.15,04.45,17100,00.00,0900,1100,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,10-12-2022,I,SF01OBURDEN,NSB,1422,03.15,03.15,04.45,17100,00.00,1100,1300,02.00,44,09,4409,"NS6, NS7 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,I,SF01OBURDEN,NSB,L&T 2,03.15,03.15,04.45,17100,00.00,0815,0900,00.45,44,09,4409,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,I,SF01OBURDEN,NSB,L&T 2,03.15,03.15,04.45,17100,00.00,0900,1100,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,10-12-2022,I,SF01OBURDEN,NSB,L&T 2,03.15,03.15,04.45,17100,00.00,1100,1300,02.00,44,09,4409,"NS6, NS7 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,I,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,10-12-2022,II,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,10-12-2022,II,SF01OBURDEN,NSB,1422,04.30,04.30,03.30,12600,00.00,1530,1630,01.00,40,05,4005,NS7 TE Cleaning,Conveyor Operation,TE cleaning
M002,10-12-2022,II,SF01OBURDEN,NSB,1422,04.30,04.30,03.30,12600,00.00,1730,1845,01.15,44,09,4409,NS5 & NS7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,II,SF01OBURDEN,NSB,1422,04.30,04.30,03.30,12600,00.00,1845,1930,00.45,40,99,4099,NS4 Belt slip acted & Load clearing,Conveyor Operation,Other
M002,10-12-2022,II,SF01OBURDEN,NSB,1422,04.30,04.30,03.30,12600,00.00,2050,2120,00.30,44,09,4409,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.15,04.15,03.45,13500,00.00,1530,1630,01.00,40,05,4005,NS7 TE Cleaning,Conveyor Operation,TE cleaning
M002,10-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.15,04.15,03.45,13500,00.00,1730,1845,01.15,44,09,4409,NS5 & NS7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.15,04.15,03.45,13500,00.00,1845,1945,01.00,40,99,4099,NS4 Belt slip acted & Load clearing,Conveyor Operation,Other
M002,10-12-2022,II,SF01OBURDEN,NSB,L&T 2,04.15,04.15,03.45,13500,00.00,2050,2120,00.30,44,09,4409,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,II,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,10-12-2022,III,SF01OBURDEN,NSB,1420,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,33,01,3301,Over haul,Planned SME OH,Over haul
M002,10-12-2022,III,SF01OBURDEN,NSB,1422,06.05,06.05,01.55,6900,00.00,2330,0010,00.40,44,09,4409,"NS5, NS6 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,III,SF01OBURDEN,NSB,1422,06.05,06.05,01.55,6900,00.00,0400,0500,01.00,44,09,4409,"NS5,NS6 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,III,SF01OBURDEN,NSB,1422,06.05,06.05,01.55,6900,00.00,0500,0515,00.15,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,10-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.05,06.05,01.55,6900,00.00,2330,0010,00.40,44,09,4409,"NS5, NS6 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.05,06.05,01.55,6900,00.00,0400,0500,01.00,44,09,4409,"NS5,NS6 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,III,SF01OBURDEN,NSB,L&T 2,06.05,06.05,01.55,6900,00.00,0500,0515,00.15,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,10-12-2022,III,SF01OBURDEN,NSB,TAK II,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
