Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
01.00,44.0,9.0,4409.0,"NS4, NS6 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
08.00,92.0,2.0,9202.0,Stand by due to MTC-9 Breakdown,Unplanned MRR,Unplanned MTC SME MRR
08.00,33.0,1.0,3301.0,Over haul,Planned SME OH,Over haul
01.30,44.0,9.0,4409.0,NS4 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,8.0,15.0,815.0,Incomming supply tripped at TS-2 Tip voltage(all conv. LT Tr,Common Electrical,LT fault /Tripped
00.15,60.0,99.0,6099.0,SPR-4 R/Belt roller protection switch acted,Spreader Operation,Others
00.35,40.0,1.0,4001.0,NS3 TE Cleaning due to Line out,Conveyor Operation,Lineout adjustment
00.30,8.0,15.0,815.0,Incomming supply tripped at TS-2 Tip voltage(all conv LT Tri,Common Electrical,LT fault /Tripped
01.30,44.0,9.0,4409.0,NS4 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,8.0,15.0,815.0,Incomming supply tripped at TS-2 Tip voltage(all conv. LT Tr,Common Electrical,LT fault /Tripped
00.15,60.0,99.0,6099.0,SPR-4 R/Belt roller protection switch acted,Spreader Operation,Others
00.35,40.0,1.0,4001.0,NS3 TE Cleaning due to Line out,Conveyor Operation,Lineout adjustment
00.30,8.0,15.0,815.0,Incomming supply tripped at TS-2 Tip voltage(all conv LT Tri,Common Electrical,LT fault /Tripped
08.00,92.0,2.0,9202.0,Stand by due to MTC-9 Breakdown,Unplanned MRR,Unplanned MTC SME MRR
08.00,33.0,1.0,3301.0,Over haul,Planned SME OH,Over haul
00.30,44.0,9.0,4409.0,NS5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.20,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.10,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,44.0,9.0,4409.0,NS5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.20,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.10,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
08.00,92.0,2.0,9202.0,Stand by due to MTC-9 Breakdown,Unplanned MRR,Unplanned MTC SME MRR
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,44.0,5.0,4405.0,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
00.10,44.0,5.0,4405.0,NS5 Center core cutting,Conveyor Vulcanising,Center core cutting
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
03.00,44.0,9.0,4409.0,"Extn. NS5, NS6,NS7 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,44.0,5.0,4405.0,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
00.10,44.0,5.0,4405.0,NS5 Center core cutting,Conveyor Vulcanising,Center core cutting
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
03.00,44.0,9.0,4409.0,"Extn. NS5,NS6,NS7 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
03.00,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,40.0,17.0,4017.0,conveyor slush Load clearing,Conveyor Operation,Load clearing
00.30,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.55,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.55,8.0,1.0,801.0,Feeder no. 112 tripped,Common Electrical,Feeder tripped on earth fault.
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
03.00,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,40.0,17.0,4017.0,conveyor slush Load clearing,Conveyor Operation,Load clearing
00.30,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.55,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.55,8.0,1.0,801.0,Feeder no. 112 Tripped,Common Electrical,Feeder tripped on earth fault.
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,8.0,1.0,801.0,"Feeder no, 112  tripped",Common Electrical,Feeder tripped on earth fault.
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,8.0,1.0,801.0,Feeder no.112 Tripped,Common Electrical,Feeder tripped on earth fault.
08.00,33.0,1.0,3301.0,Over haul,Planned SME OH,Over haul
03.30,8.0,1.0,801.0,Feeder no.112 tripped,Common Electrical,Feeder tripped on earth fault.
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,44.0,9.0,4409.0,"NS7,NS6,NS5 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
03.30,8.0,1.0,801.0,Feeder no.112 tripped,Common Electrical,Feeder tripped on earth fault.
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,44.0,9.0,4409.0,"NS7,NS6,NS5 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
08.00,33.0,1.0,3301.0,Over haul,Planned SME OH,Over haul
00.20,44.0,5.0,4405.0,Center core cutting,Conveyor Vulcanising,Center core cutting
00.50,44.0,9.0,4409.0,"NS5, NS6, BTR fixed",Conveyor Vulcanising,BTR Clamp fixing
01.15,44.0,9.0,4409.0,"NS4, Cold patching & BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.15,44.0,5.0,4405.0,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.20,44.0,5.0,4405.0,Center core cutting,Conveyor Vulcanising,Center core cutting
00.50,44.0,9.0,4409.0,"NS5, NS6, BTR fixed",Conveyor Vulcanising,BTR Clamp fixing
01.15,44.0,9.0,4409.0,"NS4, Cold patching & BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.15,44.0,5.0,4405.0,NS7 Center core cutting,Conveyor Vulcanising,Center core cutting
08.00,33.0,1.0,3301.0,Over haul,Planned SME OH,Over haul
00.35,44.0,9.0,4409.0,NS5 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,44.0,9.0,4409.0,NS6 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,44.0,9.0,4409.0,NS5 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.35,44.0,9.0,4409.0,NS5 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,44.0,9.0,4409.0,NS6 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,44.0,9.0,4409.0,NS5 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
00.45,46.0,99.0,4699.0,NS6 secondary drum area soil packing cleaning due to double,Conveyor CMRR,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
03.15,30.0,2.0,3002.0,Daily maintenance Extn NS5 & NS6 BTR clamp fixing,Planned Operation,Daily maintenance
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,46.0,99.0,4699.0,NS6 secondary drum area soil packing cleaning due to double,Conveyor CMRR,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
03.15,30.0,2.0,3002.0,Daily maintenance Extn NS5 & NS6 BTR clamp fixing,Planned Operation,Daily maintenance
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
00.15,44.0,20.0,4420.0,NS5 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
00.45,45.0,1.0,4501.0,"NS6 BTR clamp fixing & NS1 frame no.12,14 return roller fixi",Conveyor CMM,Line  roller changing/removal
01.30,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.15,44.0,20.0,4420.0,NS5 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
00.45,45.0,1.0,4501.0,"NS6 BTR clamp fixing & NS1 frame no.12,14 return roller fixi",Conveyor CMM,Line  roller changing/removal
01.30,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
03.00,8.0,1.0,801.0,Feeder no.110 tripped & supply arrranged feeder no.120,Common Electrical,Feeder tripped on earth fault.
02.20,11.0,99.0,1199.0,Loading unit cable saddle problem corrisam MRR/MM,BWE MM,Other works
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
03.00,8.0,1.0,801.0,Feeder no.110 tripped & supply arranged feeder no.120,Common Electrical,Feeder tripped on earth fault.
00.30,10.0,12.0,1012.0,M/C Re-postioning,BWE Operation,BWE Repostioning/movement
01.10,44.0,9.0,4409.0,NS6 conveyor BTR c;amp fixing ply piece 4meter,Conveyor Vulcanising,BTR Clamp fixing
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
02.30,44.0,9.0,4409.0,NS4 Core cutting & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
05.30,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
02.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
05.30,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NSI shifting",Planned Track shifting,Shifting
02.30,44.0,9.0,4409.0,NS4 core cutting & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
05.30,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NSI shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NSI shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 Shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS6,NS4 piece belt chaning & NS1 shifting)",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppages(NS6,NS4 piece belt changing & NS1 shifting",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination)",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination)",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination)",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"Planned stoppage(NS1 shifting, NS1 weak joint elimination)",Planned Track shifting,Shifting
08.00,33.0,1.0,3301.0,Machine at over haul,Planned SME OH,Over haul
04.00,37.0,4.0,3704.0,Shifting,Planned Track shifting,Shifting
04.00,90.0,4.0,9004.0,NS1 BTR clamp fixed throught cut area formed due to roller s,Unplanned OPERATION,want of crew.
04.00,37.0,4.0,3704.0,Shifting,Planned Track shifting,Shifting
04.00,90.0,4.0,9004.0,NS1 BTR clamp fixed throught cut area formed due to roller s,Unplanned OPERATION,want of crew.
04.00,37.0,4.0,3704.0,Shifting,Planned Track shifting,Shifting
04.00,90.0,4.0,9004.0,NS1 BTR clamp fixed throught cut area formed due to roller s,Unplanned OPERATION,want of crew.
08.00,33.0,1.0,3301.0,Machine at over haul,Planned SME OH,Over haul
08.00,90.0,4.0,9004.0,NS1 BTR clamp fixing through cut area formed due to roller s,Unplanned OPERATION,want of crew.
08.00,90.0,4.0,9004.0,NS1 BTR clamp fixing through cut area formed due to roller s,Unplanned OPERATION,want of crew.
08.00,90.0,4.0,9004.0,NS1 BTR clamp fixing through cut area formed due to roller s,Unplanned OPERATION,want of crew.
08.00,33.0,1.0,3301.0,Machine at over haul,Planned SME OH,Over haul
08.00,90.0,4.0,9004.0,NS1 BTR clamp fixing through cut area formed due to roller s,Unplanned OPERATION,want of crew.
08.00,90.0,4.0,9004.0,NS1 BTR clamp fixing through cut area formed due to roller s,Unplanned OPERATION,want of crew.
08.00,90.0,4.0,9004.0,NS1 BTR clamp fixing through cut area formed due to roller s,Unplanned OPERATION,want of crew.
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
02.30,44.0,9.0,4409.0,NS1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,44.0,5.0,4405.0,NS7 core cutting,Conveyor Vulcanising,Center core cutting
00.30,50.0,2.0,5002.0,NT D/Belt hopper chocked and cleaning,Tripper Operation,D/Belt hopper cleaning
02.30,44.0,9.0,4409.0,NS1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,44.0,5.0,4405.0,NS7 core cutting,Conveyor Vulcanising,Center core cutting
00.30,50.0,2.0,5002.0,NT D/Belt hopper chocked and cleaning,Tripper Operation,D/Belt hopper cleaning
02.30,44.0,9.0,4409.0,NS1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,44.0,5.0,4405.0,NS7 core cutting,Conveyor Vulcanising,Center core cutting
00.30,50.0,2.0,5002.0,NT D/Belt hopper chocked and cleaning,Tripper Operation,D/Belt hopper cleaning
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
01.15,40.0,5.0,4005.0,NS6 TE cleaning due to line out,Conveyor Operation,TE cleaning
01.00,44.0,9.0,4409.0,NS2.NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.50,44.0,9.0,4409.0,NS6 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.15,40.0,5.0,4005.0,NS6 TE cleaning due to line out,Conveyor Operation,TE cleaning
01.00,44.0,9.0,4409.0,NS2.NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.50,44.0,9.0,4409.0,NS6 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.15,40.0,5.0,4005.0,NS6 TE cleaning due to line out,Conveyor Operation,TE cleaning
01.00,44.0,9.0,4409.0,NS2.NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.50,44.0,9.0,4409.0,NS6 conveyor BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
02.00,44.0,9.0,4409.0,NS2 & NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,44.0,15.0,4415.0,NS6 TE cleaning due to line out,Conveyor Vulcanising,TE Cleaning due to non avilability of BTR clamps
02.00,44.0,9.0,4409.0,NS2 & NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,44.0,15.0,4415.0,NS6 TE cleaning due to line out,Conveyor Vulcanising,TE Cleaning due to non avilability of BTR clamps
02.00,44.0,9.0,4409.0,NS2 & NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,44.0,15.0,4415.0,NS6 TE cleaning due to line out,Conveyor Vulcanising,TE Cleaning due to non avilability of BTR clamps
08.00,33.0,1.0,3301.0,Machine at Over haul,Planned SME OH,Over haul
02.15,40.0,5.0,4005.0,NS6 TE cleaning due to line out,Conveyor Operation,TE cleaning
00.40,40.0,5.0,4005.0,NS6 TE cleaning due to line out,Conveyor Operation,TE cleaning
02.30,48.0,16.0,4816.0,NS3 Electrical trouble due to Fr.No:87 Emergency Switch Faul,Conveyor Electrical,Electrical work/trouble.
01.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
02.15,40.0,5.0,4005.0,NS6 TE cleaning due to line out,Conveyor Operation,TE cleaning
00.40,40.0,5.0,4005.0,NS6 TE cleaning due to line out,Conveyor Operation,TE cleaning
02.30,48.0,16.0,4816.0,NS3 Electrical trouble due to Fr.No:87 Emergency Switch Faul,Conveyor Electrical,Electrical work/trouble.
